,0,1,2,3,4,5,6,7
120,6.3,No tiene datos,Luc Besson,Luc Besson,"En 1912, la periodista Adèle viaja a Egipto para hacerse con una momia. Su intención es encontrar la cura para su hermana, pero lo único que logra con su experimento es resucitar un huevo de pterodáctilo que provoca el pánico en París.",107,Adèle y el misterio de la momia,tt1179025
121,6.3,No tiene datos,Jonás Trueba,"Daniel Gascón, Jonás Trueba","Un chico que intenta olvidar a una chica, una historia mucho más difícil de soportar, especialmente cuando la chica de la que te acabas de separar vuelve de nuevo en cada uno de los recuerdos de tu pasado.",107,Todas las canciones hablan de mí,tt1179927
122,6.3,No tiene datos,Woody Allen,Woody Allen,"El matrimonio de los padres de Sally se rompe cuando su padre sufre una crisis de mediana edad y se casa de manera impulsiva con una prostituta. Mientras tanto, el matrimonio de Sally también comienza a desintegrarse.",98,Conocerás al hombre de tus sueños,tt1182350
123,4.3,36,Mudassar Aziz,Mudassar Aziz,A man marries so he can inherit his father's wealth.,152,Dulha Mil Gaya,tt1182884
124,3.1,43,Neil Jones,Neil Jones,"The world may be recovering from a global zombie outbreak, but that's not stopping Dean from marrying. The stag party, along with a PVC-clad stripper they've hired, go to play Zomball - like paintball, except that you get to shoot zombies.",81,Stag Night of the Dead,tt1183489
125,6.3,53,Bernard Rose,Bernard Rose,"The life story of Howard Marks, an elite British drug smuggler.",121,Mr. Nice,tt1183911
126,6.0,No tiene datos,Ryan Pierson,Jeremy K. Clayton,"AT BEST DERIVATIVE: A band of fledgling criminals plan to sell the story/movie rights to a crime they have yet to commit. True crime is big nowadays. Nobody knows that better than the truest of criminals, Waffle House, and his band of ill-to-doers who have a plan to knock off the local bank on spec. All they need is an inside man, Edwin Sage, to help iron out a few of... Leer todo",No tiene datos,At Best Derivative,tt1185040
127,5.5,No tiene datos,Mark Steven Johnson,David Diamond,"Beth es una joven y ambiciosa neoyorquina que tiene muy mala suerte en el amor. Sin embargo, en un viaje relámpago a Roma, roba impulsivamente unas monedas de una supuesta fuente del amor, y entonces es perseguida por unos pretendientes.",91,En la boda de mi hermana,tt1185416
128,5.1,No tiene datos,Andrés Couturier,"Emmy Laybourne, Sam Laybourne, Rob Sosin","Join Mr. Magoo and his nephew, Justin, as they dodge giant robotic spiders and jetski ninjas on a kung fu-style adventure! When supervillian, Tan-Gu, invites the world's most notorious bad guys to compete in the ""Evil-lympics,"" there's only one person who can put a stop to the wickedness and save mankind--Kung Fu Magoo!",79,Kung-Fu Magoo,tt1186365
129,5.8,No tiene datos,Mark Toma,Mark Toma,Prince of Swine is a sex comedy about feminism.,100,Prince of Swine,tt1186665
130,4.3,No tiene datos,Kireet Khurana,Raagi Bhatnagar,A reel-life costumed actor is abducted and asked to be a real hero by Toon characters.,95,Toonpur Ka Superrhero,tt1189006
131,7.0,No tiene datos,Peter Coggan,Peter Coggan,"In this tough-as-nails, coming-of-age comedy, high school valedictorian Chris Johnson's plans for an Ivy League future are suddenly derailed by an unfortunate chem lab explosion. In order to keep the mishap off his permanent record, Chris must attend - and survive - Saturday detention under the watchful eye of the woodshop teacher (Jesse Ventura), an ex-Army Ranger wh... Leer todo",90,Woodshop,tt1189267
132,2.8,17,Manoj Shidheshwari Tiwari,"Shabbir Ahmed, Kumaar, Ashiesh Pandit",Three harassed female employees fear they have killed their very-much-alive boss and try to dispose off the dead body of an unknown male.,104,Hello Darling,tt1191118
133,5.7,No tiene datos,Olivier Dahan,Olivier Dahan,"A wheelchair-bound former singer and her best friend embark on a road trip from Kansas to New Orleans, Louisiana.",102,Nuestra canción de amor,tt1193507
134,6.2,No tiene datos,George Hickenlooper,Norman Snider,"La historia de cómo Jack Abramoff, un poderoso y corrupto lobbista republicano, se enriqueció mediante múltiples fraudes y numerosos sobornos que realizó aprovechándose de las tribus nativas a quienes representaba en el Congreso.",108,Corrupción en el poder,tt1194417
135,4.4,No tiene datos,Milap Zaveri,Sameer,"Rejected by the woman he loves, a man must find true love for an amazon from Venus.",94,Jaane Kahan Se Aayi Hai,tt1194232
136,5.5,No tiene datos,Tim Allen,Judd Pillot,A recently paroled ex-con who has trouble adjusting to the wacky normalcy of life outside of prison. He has spent the last three years behind bars after getting caught committing a crime and taking the rap for his much more dangerous pal.,96,Mi loca familia,tt1196134
137,6.2,No tiene datos,Thor Freudenthal,Jackie Filgo,"Las aventuras de un niño de 12 años que acaba empezar el instituto, donde tiene que aprender las consecuencias y responsabilidades de superar el año con éxito.",94,El diario de Greg,tt1196141
138,6.8,No tiene datos,Ricky Gervais,Ricky Gervais,Las vidas de tres jóvenes amigos de la clase trabajadora en un sórdido suburbio de Reading durante la década de 1970.,95,Cruce de destinos,tt1196204
139,No tiene datos,No tiene datos,April Shih,"Cassandra Ristaino, April Shih",Five up-and-coming life coaches attend the 2008 Global Coaching Federation Conference and Summit where they are vying for the coveted Emerging Visionary Life Coach of the Year Award.,No tiene datos,"You, Only Better...",tt1197633
140,6.1,80,Michael Mohan,"Anthony Deptula, Stephen Hale, Michael Mohan",A coming of age comedy about two guys who are way too old to be coming of age.,90,One Too Many Mornings,tt1200274
141,4.6,No tiene datos,Rachel Grubb,"Rachel Grubb, Josh Le, Suer","Ellen Farnsby is a modern-day Scheherazade. And if she doesn't tell the story of a lifetime, someone else will be writing her obituary. She is kidnapped by Paige, a failed novelist with an ax to grind. Jeremy is a video store clerk whose one talent is fooling himself, and others, that he's an artist. He and a pop junkie of a detective named Lydecker are hunting for El... Leer todo",No tiene datos,Why Am I in a Box?,tt1204984
142,7.0,No tiene datos,Maverick Relova,No tiene datos,No tiene datos,No tiene datos,Maverick and Ariel's First Ever Ever Movie Hollywood or Else... (Ang pinakamahabang title ng movie sa balat ng lupa),tt1204784
143,8.3,No tiene datos,Gerardo Flores Villarreal,Pancho Villa,No tiene datos,130,Las Angeles,tt1206083
144,8.2,No tiene datos,Thomas McCue,"Thomas Mc, Cue","For almost thirty years Ned Randall has been trying to make it as an Actor, now in his forties his biggest claim to fame is playing a corpse in Taggart. Always believing that his big break is just around the corner he is affectionately referred to as Next Time Ned by his friends, family and the local community. However 'lady luck' may be on Ned's side as a documentary... Leer todo",76,Next Time Ned,tt1207009
145,3.6,No tiene datos,Steven Calcote,"Steven Calcote, Stuart J. Levy","Mockumentary/Comedy tracking the meteoric rise of the glorious evil-vanquisher-turned-celebrity, Van Von Hunter.",96,Van Von Hunter,tt1209368
146,5.7,60,Kirk Bowman,Kirk Bowman,"After neutralizing the original curse, Guido, the jewel smuggler who was the only gangster to survive the shoot out in the warehouse, has learned that the spirits of those who were deceased in the gunfight have returned to once again torment the ladies. Guido must know gather himself and figure out who is responsible for the black magic that has brought back the curse... Leer todo",107,Snatched!,tt1210047
147,7.4,No tiene datos,Loren E. Chadima,Mark Morgan,"Based on a true story - A struggling screenwriter, Jim Langton, tries to get his first movie, a western, produced. He finally finds financing from a rich Texas oil man, but with one stipulation, his lazy teenage son, Junior, has to be apart of it.",82,Creative Differences,tt1212077
148,6.8,No tiene datos,Felix Limardo,Ron Willens,"A father is preparing himself for his daughters dance competition, sees a little girl about to get run over by a car so he saves her, for his good dead he is visited by The messenger and she gives him one wish.",104,One Wish,tt1212434
149,5.3,No tiene datos,Alan Poul,Kate Angelo,Una mujer concibe gemelos a través de una inseminación artificial. Ese mismo día conoce al hombre de sus sueños.,104,El plan B,tt1212436
150,5.3,No tiene datos,Marilyn Agrelo,Pamela Falk,"Mona Gray es una solitaria de 20 años que, de niña, recurrió a las matemáticas para salvarse después de que su padre se enfermara. Ahora enseña la asignatura y debe ayudar a sus alumnos a superar sus propias crisis.",96,Una señal invisible,tt1212454
151,5.1,No tiene datos,Anthony Bell,Steve Moore,"Dos jóvenes lobos en extremos opuestos del orden social de su manada son arrojados juntos a una tierra extranjera y se necesitan mutuamente para volver a casa, pero el amor lo complica todo.",90,Alpha y Omega,tt1213012
152,6.8,No tiene datos,Marc Clebanoff,Tim Gallagher,"Gerald was dropped on his head at birth. At 30, he is living with his mother when she suddenly dies. He carries her ashes with him in a ceramic doll. When the doll is stolen, he enlists the help of Helen, but things go awry; he must choose - mother's ashes or Helen's life.",88,Gerald,tt1213900
153,6.4,No tiene datos,Amedeo D'Adamo,Amedeo D'Adamo,No tiene datos,No tiene datos,The Wrong Hands,tt1214993
154,6.8,No tiene datos,Abram Makowka,Abram Makowka,A small town guy tries to decide between staying with his current girlfriend or going back to his psycho ex.,81,Tug,tt1215486
155,6.4,No tiene datos,Anand Tucker,Deborah Kaplan,"Anna Brady tiene previsto viajar a Dublín para pedirle matrimonio a su novio Jeremy el 29 de febrero, día bisiesto, ya que, según la tradición irlandesa, un hombre que recibe una propuesta de matrimonio en un día bisiesto debe aceptarla.",100,Tenías que ser tú,tt1216492
156,No tiene datos,No tiene datos,Michael Ashley,No tiene datos,No tiene datos,No tiene datos,"Yeah, I Blew Up the Internet",tt12169534
157,3.1,No tiene datos,Mohammad Banki,Hossein Mesghali,No tiene argumento,105,Dou Khahar,tt12171216
158,3.5,32,Patrick Sayre,Cole Taylor,"When four early teenagers fall in love with their friend's mother, their homework isn't the only thing that starts to get hard! Enter prepubescent sexual angst with Tommy, Mark, Roland, and Juan as they search for manhood and try to land a woman that's not only out of their league, but in a whole other ball game.",85,Stacy's Mom,tt1220227
159,5.9,43,Malcolm Venville,Sacha Gervasi,"Released from prison for a crime he didn't commit, an ex-con targets the same bank he was sent away for robbing.",108,Henry's Crime,tt1220888
160,3.5,60,Daniel Peterson,"Wakelin Mc, Neel, Daniel Peterson","An innocent college couple unknowingly become involved in their Professor's illicit research into the manipulation of love and his recreation of the elusive ""Cupid's Arrow"".",85,Cupid's Arrow,tt1220625
161,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt1220627
162,6.3,No tiene datos,Nicholas Stoller,Nicholas Stoller,Un interno de la compañía discográfica es contratado para acompañar a la estrella de rock británica fuera de control Aldous Snow a un concierto en el Teatro Griego de Los Ángeles.,109,Todo sobre mi desmadre,tt1226229
163,6.5,No tiene datos,Lije Sarki,M. Sarki,"A brick salesman and an ex male-exotic-dancer trained in the martial arts argue on sex, religion, life on other planets, Hitler, Samuel Beckett, a severely injured dog, and early childhood behavior in a family style Mexican restaurant in the South.",72,Alphonso Bow,tt1226737
164,3.8,No tiene datos,Zachary Snygg,"Ken Del Vecchio, Michael Borao","A film about Jesus, Santa Claus and a guy named Chris, all living together.",No tiene datos,Three Chris's,tt1227566
165,4.6,No tiene datos,Johan Kling,Johan Kling,A comical fresco on human misdemeanors and betrayals... A film about our right to not be perfect.,105,Puss,tt1230196
166,7.5,No tiene datos,Dwight Brooks,Donna Brooks,No tiene argumento,102,Mad Mad Wagon Party,tt1231289
167,6.4,No tiene datos,Steve Pink,Josh Heald,"Una máquina del tiempo averiada en una estación de esquí lleva a un hombre a 1986 con sus dos amigos y sobrino, donde deben revivir una noche fatídica y no cambiar nada para asegurarse de que nazca el sobrino.",99,Jacuzzi al pasado,tt1231587
