,0,1,2,3,4,5
134,4.0,Alexis Lloyd,Alexis Lloyd,Una ola de calor veraniega y una serie de encuentros sexuales conectan a un grupo de neoyorquinos.,88,30 Beats
135,No tiene datos,Joel Burke,Winston BellKaren HarriotVolier Johnson,No tiene datos,80,Ring di Alarm!
136,5.7,Wayne Thornley,Raffaella Delle Donne,"Un joven halcón de gran espíritu viaja a la famosa ciudad de las aves, Zambezia.",83,Zambezia
137,6.9,Ela Thier,Ela Thier,"From different worlds, Ellie and Thuy form a powerful bond that helps Ellie cope with the hardships of adjusting to her new life in the states.",99,Foreign Letters
138,4.7,Phil Volken,Phil Volken,"Two garbage truck drivers in Hollywood become celebrities overnight after they find Cuba Gooding Jr.'s Best Supporting Actor Oscar for ""Jerry Maguire"" and suddenly their lives go topsy-turvy.",88,Garbage
139,No tiene datos,Sean Bastow,Sean Bastow,No tiene datos,No tiene datos,The Revelation of Tim Richardson
140,4.0,Todd Rohal,Todd Rohal,"Polar-opposite brothers Randy and Kirk never saw eye-to-eye, but their rivalry is taken to a new level when Randy hijacks Kirk's son's sleepover, taking the boys on a Scout Trip to remember.",79,Nature Calls
141,No tiene datos,Tim Hawkins,Tim Hawkins,"Recorded live at The Warehouse in Little Rock, Push Pull Point Pow delivers 80 minutes of fan favorite songs and stand-up from Tim.",80,Tim Hawkins: Push Pull Point Pow
142,No tiene datos,Michael Merino,Michael Merino,"Five life-long friends gather for their annual steak dinner. They discuss love, politics, sexuality, money and the issues of their lives as they remain unaware this supper may be their last as fate finally catches up to them.",85,Our Last Supper
143,2.8,William Washington,Andrea Weathersby,"Chanel is living the high life until one day while out shopping with her boyfriend, DeAndre they are arrested.",103,House Arrest
144,No tiene datos,Scott Johnson,Mark StetsonDevin Delliquanti,No tiene datos,No tiene datos,Stetson'd
145,5.5,Will Klipstine,Will Klipstine,"30-year-old Andrew Andrews has never had a friend, unless a 3 foot rubber alien doll counts. In his quest to be a somebody, this clueless ""man child"" ruins a full length feature film in one morning. When his studio mogul father exiles him from his cushy womb, Andrew must fend for himself for the first time in his life. Is it too late for Andrew to learn how to make fr... Leer todo",82,The Evolution of Andrew Andrews
146,5.4,Darin Beckstead,Darin Beckstead,An average accountant attempts to fill the boots of a movie-based superhero.,81,Somebody's Hero
147,4.0,Helmut Dietl,"Helmut Dietl, Benjamin von Stuckrad-Barre",A social satire in which a chauffeur accidentally becomes the editor of an online newspaper.,109,Zettl
148,5.7,Diego Musiak,Diego Musiak,"Comedia romántica sobre un director de cine que es engañado por su productor y distribuidor, obligándolo a hacer una película de bajo presupuesto con un guión terrible",98,Un amor de película
149,4.4,Lee Roy Kunz,Kane Kunz,"A coming of age romantic comedy centered around the lives of twin brothers Luke and Corey Frankenstein in the pivotal months following college graduation. Orphaned at the age of five, the brothers inherited their family brewery and were left in the care of their uncle, a well-meaning but less than ideal paternal figure. Raised on beer, with the assumption they're all ... Leer todo",76,A Beer Tale
150,No tiene datos,Adam Kokontis,Don Tjernagel,No tiene argumento,No tiene datos,Donzilla
151,8.6,Jan Sverák,"Ladislav Smoljak, Zdenek Sverák",No tiene argumento,115,Ceské nebe
152,No tiene datos,Desmond Elliot,"Bola Aduwo, Uduak Isong Oguamanam, Kehinde Joseph Omoto","A bored bachelor meeting his online love, a married couple looking to revive the spark in their relationship, and a wealthy cougar descend upon the tropical paradise that is Le Meridian Hotel in Akwa Ibom for a weekend getaway.",113,Weekend Getaway
153,6.3,Sara Lohman,Sara Lohman,"A camera crew has the unique opportunity to record Satan in his natural habitat and it looks like he's quite happy with it. He has the perfect job, he is for the most part feared and respected, and his minions jump to his every whim. After 6,000 years he is invited back to heaven, and he goes - expecting to return to his place beside God as Lucifer, the Angel of Light... Leer todo",81,Good Satan
154,No tiene datos,Dirk De Jonge,Adriaan Van den Hoof,No tiene argumento,No tiene datos,Hoogspanning
155,5.5,Guy Browning,Guy Browning,"Tom, gardener at the big house, can talk to plants but not to women. When beautiful Polish au pair Anya arrives for the summer, Tom falls for her catastrophically like the felling of one of the giant trees he cares for in the grounds.",84,Tortoise in Love
156,6.3,Jon Wright,Kevin Lehane,"Cuando una isla de la costa de Irlanda es invadida por extraterrestres chupadores de sangre, los héroes descubren que emborracharse es la única forma de sobrevivir.",94,Grabbers
157,6.7,Simon Mathew,Jeff Dawson,"Against the backdrop of Reno, talkback radio, casinos, money, religion, crime, and other perversions, ""Melvin Smarty"" is a comedic romp about young love and what it takes to achieve happiness--which, given the context of the above, is quite a lot.",95,Melvin Smarty
158,7.0,Jim Wang,Yi-Chien Yang,A comedy about the love stories of two twin sisters who are in the high school basketball team.,109,Bao mi qia qia
159,6.6,Nicola Deorsola,Giuseppe Fulcheri,No tiene argumento,No tiene datos,Vorrei vederti ballare
160,6.3,David Frankel,Vanessa Taylor,"Tras 30 años de matrimonio, una pareja de mediana edad se embarca en una sesión de terapia de una semana para trabajar en su relación.",100,Si de verdad quieres...
161,8.7,Nick McLean,"Nick Mc, Lean",An estranged brother witnesses a murder and seeks his brother's reluctant help. The pair bungles through to solve the mystery and on the way resolve age old family disputes.,100,The Professional Idiot
162,5.7,Gabriele Muccino,Robbie Fox,Una antigua estrella del deporte empieza a entrenar al equipo de fútbol de su hijo como forma de rehacer su vida. Sus intentos de convertirse en adulto se enfrentan a los desafíos de las atractivas madres que le persiguen a cada paso.,105,Un buen partido
163,5.3,Amy Heckerling,Amy Heckerling,Dos vampiras en Nueva York descubrirán que la ciudad les ofrece enormes posibilidades románticas.,92,Vamps
164,No tiene datos,Brian Dueck,"Wendy Lockman, Devon Oman, Bob Taylor","It's the Zombie apocalypse. Most of the earth has been wiped out. Urban centres are completely infested with the undead menace. A group of survivors band together, but the secrets they keep from each other could be deadlier than the zombies themselves.",86,Zombageddon
165,6.7,Jonathan Carbonaro,Johnette Duff,"A struggling actor pushing 30 works a day job at a luxury hotel, shepherding guests and party goers, while yearning for the girl of his dreams.",90,Up&Down
166,5.2,Jamie DeWolf,"Jamie De, Wolf","Three stoner buddies throw a house party that ends in flames after two thugs burn the house down. Now in debt and desperate, the three concoct a half-baked plan to rob a medical marijuana club while posing as police officers. Unfortunately, this club is secretly owned by a drug kingpin who dispatches the feared Four Horseman thugs to kill them. This pursuit sends a wa... Leer todo",98,Smoked
167,No tiene datos,Nuri Dahlia,"Shinta Bachir, Nikita Mirzani, Rizky Mocil","A number of candidates for security guards who were training at a camp, got an SMS that smelled of Mama's deception asking for credit. At first, Iko, Tino, Tessa, and Jelly who attended the training, did not care about these but.",75,Mama Minta Pulsa
168,No tiene datos,No tiene datos,No tiene datos,No tiene datos,120,Types: A Minorly Magical Journey
169,4.6,Zack Beins,Zack Beins,"Atom is an amazing zombie killer, has a horny girlfriend...and is the best bowler in the league! But don't tell that to Dario and the Slashers, the evil bowling rivals who will stop at nothing to thwart Atom and his buddies. When all of his problems come to a head, Atom must battle his worst nightmare--ZOMBIES! May the bloodbath begin! let's ROCK and BOWL in this outr... Leer todo",80,Atom the Amazing Zombie Killer
170,5.4,Dee McLachlan,"Dee Mc, Lachlan","Questioning the world we live in. An outrageous Los Angeles producer sets out to make the most extreme and controversial Reality Television show ever, but gets more than he bargained for.",94,10Terrorists
171,4.8,Francisco Javier Padilla,Hubert Barrero,Two friends who wants to work as an actors get involved with a corrupt cop and an evil business man to complete an assignment.,92,Suave patria
172,5.5,John Roberts,Eirene Houston,"Two Scottish sisters, one a left-wing activist, the other a popular party girl, travel to Cuba to scatter their late father's ashes. In losing and trying to reclaim their father's ashes, the bickering sisters set off on a journey that them takes them through romance, danger, and the discovery of old family secrets.",99,Day of the Flowers
173,3.6,Bing Bailey,Bing Bailey,"When son, Billy, becomes a zombie the family chooses to take care of him in the home much to the chagrin of the neighbors and the local crime boss.",89,Portrait of a Zombie
174,5.8,Christopher Neil,Mark Poirier,"As Ellis prepares to leave Tucson for his freshman year at an East Coast prep school, he also faces separating from his flaky, new age mother and the only real father he has ever known: Goat Man.",94,Goats: Cabras
175,6.4,Jenner Furst,"Jenner Furst, Daniel B. Levin, Julia Willoughby Nason","The Bowery becomes a nexus of shattered dreams when a merchant has 72 hours to pay his rent. Facing extinction, his ramshackle tent of antiquities lures a troop of misfits, freaks and renegades who form a tableaux full of carnival pageantry, white lies and victimless crime in a fleeting glimpse of Downtown New York.",73,Dirty Old Town
176,7.9,Bob Nyanja,"Cajetan Boy, Martin Thau","Afraid of losing the woman of his dreams, Muntu, a small fry criminal, pretends to own a profitable market stall. His honest attempts to turn his lies into reality fail, due to the ubiquitous local corruption. Impersonated as ""Captain of Nakara"", wearing a stolen military uniform, Muntu manages to succeed in defending his rights, his happiness - and ends up elected as... Leer todo",87,The Captain of Nakara
177,No tiene datos,No tiene datos,No tiene datos,No tiene datos,77,Hopeless Virgins in Love
178,7.6,Michael Carrera,"Adam Campos, Michael Carrera","Two helpless high school geeks travel to Russia the summer before their senior year in hopes of losing their virginity at a summer camp that ""guarantees"" they'll get laid.",No tiene datos,Camp Virginovich
179,5.7,Kirk Jones,Shauna Cross,"Narra la vida de cinco parejas vinculadas a medida que experimentan las emociones y sorpresas de tener un bebé y se dan cuenta de que no importa lo que se planifique, la vida no siempre ofrece lo que se espera.",110,Qué esperar cuando estás esperando
180,6.9,Joan Carr-Wiggin,Joan Carr-Wiggin,"When a woman tries to outwit her husband's sexy young mistress, the unexpected consequences include starring as King Lear in a very amateur production--with the mistress, an aspiring actress, playing The Fool.",115,If I Were You
181,5.7,Bill Sebastian,"Juliet Mc, Daniel","This entertaining and heartwarming romantic comedy follows introverted 'word-nerd' Zoe, whose life is turned upside down when she meets her emotional match in irascible weirdo Marty. Before the adorable pair can live happily ever after, Zoe must gain the courage to enter the National Scrabble Championship and compete to become only the second woman in history to win t... Leer todo",90,Qwerty
182,4.4,Lisa Azuelos,Lisa Azuelos,"Con el inicio del nuevo año escolar, Lola sufre mal de amores por su novio, aunque pronto recibirá una sorpresa cuando su mejor amigo, el prometedor músico Kyle, le confiesa sus sentimientos por ella.",97,LOL
183,6.4,Sérgio Graciano,Pedro Lopes,"Five characters meet in a esplanade, beggining a journey trought their lifes. ""Assim Assim"" (""So So"") its a movie about relationships, about what we want for our lifes, and what we can't achieve. Tells the story of different couples, connected somehow with each other facing different problems. Between good and bad relationships, love and obstacles, anything can happen... Leer todo",98,Assim assim
