,0,1,2,3,4,5,6,7
114,5.6,No tiene datos,Erik Matti,"Roselle Y. Monteverde, Erik Matti, Dwight Gaston","After eating a spider doused in radioactive waste, ordinary ice cream vendor Junie uses his newfound powers to fight his rival, who becomes a mutated monster after he unknowingly ate a cockroach with the same radioactive element.",100,Gagamboy,tt0392023
115,5.4,No tiene datos,Jack Ersgard,"Jesper Ersgård, Patrik Ersgård, Jack Ersgard","Once a promising writer, John Hayson now gets by on the odd writing job. A personal tragedy has left him dispassionate about the world and his work and he lives his life in limbo. In the midst of this existential crisis he attends a high school reunion and meets three old friends; acquaintances he's tried to forget but who now emerge like ominous shadows from his past... Leer todo",108,Riesgo,tt0392690
116,6.3,No tiene datos,Cliff Hensley,Cliff Hensley,"In a near future America ruled by corporations, the Devil is in the details and nothing is what it seems. When the daughter of a wealthy CEO and her boyfriend scheme to fake her kidnapping and skip the country with a small fortune, her lover solicits the help of a seasoned freelance mercenary; but everyone has ulterior motives. As their plan spirals out of control, th... Leer todo",76,The Scam Artist,tt0392749
117,2.3,No tiene datos,Sonu Sisupal,"John, Sudheesh","Johnny, a bus conductor, is sent to Vamanapuram to clear a bus route, where he falls in love with his boss' daughter, who is already engaged. Johnny is now at cross roads.",120,Vamanapuram Bus Route,tt0393926
118,5.2,No tiene datos,James Ronald Whitney,James Ronald Whitney,No tiene argumento,No tiene datos,Games People Play: Hollywood,tt0395551
119,4.4,No tiene datos,Anil Sharma,Shaktimaan Talwar,Kunal unwillingly joins the army to maintain his family's tradition and soon finds himself fighting ruthless terrorists who want to destroy the peace and harmony between India and Pakistan.,193,Ab Tumhare Hawale Watan Saathiyo,tt0397882
120,6.0,No tiene datos,Charles Maupin,"Al Baker, Allen Berryman, Stewart Burchett","Documentary look at the kiteboarding and windsurfing phenomenon on Lake Hefner in Oklahoma City. An extreme documentary featuring interviews with top kiteboarders and windsurfers such as Daniel Nicholson, Nick Tubre, Lewis Lindenberg, Meterologist Mike Morgan, and Co-Founder of the Oklahoma Board Sailing Association Bruce Robertson. With a cameo appearance by Director... Leer todo",59,Liquid Wind,tt0396100
121,7.3,No tiene datos,Nicolas Winding Refn,Nicolas Winding Refn,"Tonny vuelve a salir de la cárcel. Esta vez tiene la mente puesta en cambiar su maltrecha vida, pero es más fácil decirlo que hacerlo.",100,Con las manos ensangrentadas,tt0396184
122,6.8,No tiene datos,Ludi Boeken,Michael A. Lerner,"Alex Randal (Stephen Moyer), a young reporter on the make, decides, without knowing anything about the situation, to go to Beirut on October 23, 1983, when he hears a radio report about suicide trucks exploding on both an American base and a French base, resulting in the deaths of hundreds of soldiers. Seduced by a gifted and enigmatic photographer, Julia Muller (Anne... Leer todo",103,Deadlines,tt0397388
123,4.3,No tiene datos,Srinivas Bhashyam,"Srinivas Bhashyam, Anurag Kashyap",A struggling actress and her divorcee roommate attempt to blackmail a notorious thief they accidentally overhear confessing a robbery to his girlfriend. Their attempts at extortion begin to unravel when the robbers refuse to play along.,139,Paisa Vasool,tt0396782
124,5.6,No tiene datos,Siddique,"Gokula Krishnan, Siddique","Prabhakar and Bhavani are deeply in love with each other. However, lovers turn enemies when Prabhakar's father is falsely accused of killing Bhavani's father.",No tiene datos,Engal Anna,tt0396582
125,5.5,No tiene datos,Ji-hoon Kim,"Ji-hoon Kim, Su-nam Lee, Hyeon Na",A detective goes undercover and poses as a gangster to infiltrate a powerful criminal organization connected to a large drug deal.,110,Mokponeun hangguda,tt0396736
126,2.7,No tiene datos,Gábor Oláh J.,Gábor Oláh J.Gábor Révész,No tiene argumento,No tiene datos,"Rap, revü, Rómeó",tt0396834
127,5.5,32,David Kebo,David Kebo,"Four friends head to the desert to attend a winter rave. Instead, it turns into the trip to hell when they meet up with a couple of bad locals.",96,Mojave,tt0397537
128,5.2,12,Noam Gonick,Noam Gonick,"Killer cop smack-downs, hell-raising hoods, lascivious foster moms and trannies packin'heat come together in this uproarious, unnervingly real landmark film where thug membership comes at mortal costs. Soundtrack feat. Dead Indians, War Party, Rezofficial, Winnipeg's filthiest, Stinkmitt, Hellnback Directed by Noam Gonick",93,Stryker,tt0397657
129,4.8,No tiene datos,Patrick Leung,Kin Chung Chan,"In the mythical land of Huadu, Charcoal Head, a humble boy born to rule an empire must undertake his journey to claim his throne. It is an epic action adventure combining romance, fantasy, comedy and cutting edge Hong Kong style martial artistry.",106,Crónicas de Huadu,tt0398373
130,3.6,No tiene datos,Martin Jay Weiss,"D.B. Farmer, Andy Hurst",An American muay-thai fighter in Thailand must join forces with a group of vampire hunters to track down and kill a vampire lord who has kidnapped his gilfriend.,84,Vampiros 3: El retorno,tt0398378
131,6.3,No tiene datos,Ryûhei Kitamura,Isao Kiriyama,"Godzilla viaja alrededor del mundo luchando contra viejos enemigos, y contra una nueva amenaza, la criatura llamada Monster X. Un proyecto que celebra los 50 años de Godzilla.",125,Gojira: Fainaru uôzu,tt0399102
132,6.3,No tiene datos,Jayaraj,"Jayaraj, Iqbal Kuttippuram",Four Engineering students take it as their duty to fight against injustice in their own peculiar way believing that they have to react to any social prejudices that they come across.,No tiene datos,4 the People,tt0400076
133,8.4,65,Anurag Kashyap,Anurag Kashyap,"A film about the investigations following the 1993 serial Bombay bomb blasts, told through the different stories of the people involved --police, conspirators, victims, middlemen.",143,Black Friday,tt0400234
134,4.6,86,Juan Frausto,"Juan Frausto, David J. Miller","In the gang infested neighborhoods nearby Chicago's Little Village, Raul follows in the footsteps of his older brother Freddy. Raul's destiny as a member of the Latin Crowns street gang seems predetermined, but when he falls in love with an innocent young woman and his brother is shot under questionable circumstances, Raul decides to leave the gang. This quest to go s... Leer todo",94,Once Upon a Time in the Hood,tt0399445
135,5.9,No tiene datos,Tasos Psarras,Tasos Psarras,"A 50 year old journalist, son of a civil war hero, who died fighting for the right forces is shattered, when he recognizes him in a documentary, fighting for the communists. He starts searching for the truth, despite his family's objections, who fear that they will lose privileges if the status of the dead changes after the search.",98,I skoni pou peftei,tt0399661
136,4.6,No tiene datos,Shaji Kailas,T.A. Shahid,Pulikattil Charly (Mohanlal) is a honest man who is forced to spend most of his time trying to sort out the mess left behind by his late father Pultikattil Mathan,143,Natturajavu,tt0400679
137,5.4,No tiene datos,Lasse Spang Olsen,Nikolaj Peyk,"Boxing trainer Claus works a second job as a collector for loan shark Holger in order to pay off his own debts. He is assisted by Igor, a 'Jaws'-like tough guy. Trouble arises when Claus falls in love with hot-tempered Laura.",86,Inkasso,tt0400538
138,7.7,No tiene datos,John Azpilicueta,"John Azpilicueta, Warren Duenas, Randy White","Haunted by his past, a poetic gangster has to survive the hardships getting out of the neighborhood as the barrio drug lord hires a hitman to pit his crew against a rival gang. Choices must be made between his new Familia and his childhood friends.",80,The Neighborhood,tt0400681
139,4.2,No tiene datos,V.M. Vinu,Mani Shornnur,Devan an honest farmer and recipient of karshaka sree award is in a run for his life after getting into fight with local rowdy.His life changes when he finds out he has a doppelganger with exact opposite character of him and interchange their lives with eachother.,142,Mayilattam,tt0400644
140,6.9,No tiene datos,Shinji Aramaki,Shirow Masamune,"En una sociedad utópica creada al final de la Tercera Guerra Mundial, una guerrera arrancada de las tierras baldías comienza a ver grietas en esta nueva fachada. ¿Y qué ha planeado esta comunidad para el resto de la humanidad?",101,Appleseed: The Beginning,tt0401233
141,5.0,No tiene datos,Barbara Wong Chun-Chun,"Wai-Lun Lam, Roy Szeto, Lau Man Wai","Gill and Sandy are two young girls looking for an apartment. They find a mysterious house whose owner is none other than the legendary heroine Black Rose. Black Rose decides to train the girls much to their chagrin. When the girls try to escape, they learn that Poison Ivy, a former protege of Black Rose's, has been casuing trouble. With no other option, the girls, alo... Leer todo",91,Gin chap hak mooi gwai,tt0401439
142,6.5,No tiene datos,Vladimir Khotinenko,"Aleksandr Pokrovsky, Valeri Zalotukha, Vladimir Khotinenko","Every second is precious for a Russian submarine crew, as they are stranded 72 meters below the ocean's surface.",115,72 metra,tt0401089
143,6.4,89,Ahmad Reza Darvish,Ramin Mebdy,"The story of Zeinal, a man who after 20 years of being a POW, tries to clear up his past.",133,Duel,tt0401394
144,7.8,91,Shimit Amin,Sandeep Shrivastava,An honest encounter specialist's life begins to change with the arrival of a new police commissioner who has ties with a local don.,129,Ab Tak Chhappan,tt0402014
145,4.8,No tiene datos,Dolph Lundgren,Douglas W. Miller,"Lance and his team are bodyguards for NSA's head, who is sent by the President to a secret meeting in an empty hotel outside Bucharest. During the meeting, the hotel is attacked. By whom? And why?",91,The Defender (El protector),tt0402127
146,7.5,No tiene datos,John Ta,John Ta,"A Man comes back to his home state of Hawaii from a trip in Vietnam having smuggled 100 grams of golden triangle heroin with the sole purpose of re-distributing it for a hefty profit. However, he finds problems with his idealistic approach with both comedic and tragic consequences.",89,Balls Deep,tt0401241
147,3.0,No tiene datos,Vimal Kumar,"Rajeev Kaul, Anwar Khan, Praful Parekh","Mr. Raj K. Saxena is known for his parsimony. Everything he does and thinks is valued with money, and ways he can accumulate it. His daughter, Kiran, is the opposite, a spendthrift. Mr. Saxena borrows money from elderly people, assuring them of returning the loan with a handsome rate of interest after about 20 years, knowing fully well that none of them will survive 2... Leer todo",169,Suno Sasurjee,tt0402606
148,7.7,68,Shadow Dragu-Mihai,"Carrie Cain-Sparks, Shadow Dragu-Mihai, Jeremiah Sparks","Jerome Besson is a former heavy weight champion boxer. Francis Besson wants desperately to win the approval of his father by following in his footsteps. Francis ghettoizes his chances in the legit boxing world by coming out of the closet and has to fight in an underground fight club called the ""arena"". Jerome believes the Arena has caused his son's gayness to evolve a... Leer todo",110,Bashing,tt0402834
149,6.5,No tiene datos,Dong-hoon Choi,Dong-hoon Choi,"One month has passed since CHOI Chang-Hyuk's release from jail after being convicted for fraud, but this time he's cooked up an elaborate plan: the biggest bank heist in history. The best five thieves come together to form a team: CHOI Chang-Hyuk, the brain behind the perfect plan; Master KIM, the godfather of swindlers; Big Mouth, a guy who can talk people into anyth... Leer todo",116,Beomjweui jaeguseong,tt0402842
150,6.0,No tiene datos,Im Kwon-taek,Im Kwon-taek,"A Heroic, yet a tragic life of a fearless man begins! School days filled with fist fights It is at the end of President RHEE Seung-man's Liberal Party regime, and the streets are filled with demonstration parades. And there is Tae-woong in his disheveled school uniform, ignorant to all the chaos that surrounds him. The only concern on his mind is to find the bully fro... Leer todo",105,Haryu insaeng,tt0403100
151,4.6,32,Byron Werner,Stephen Johnston,"In 1958 Nebraska 19 year old garbageman Charles Starkweather goes on a murder spree with his 14 year old girlfriend Caril Ann Fugate killing 11 people in three months, introducing America to spree killing.",92,Starkweather,tt0404456
152,7.6,No tiene datos,Will Wallace,Steven Tye Culbert,No tiene argumento,92,Bob Steel,tt0404826
153,5.3,No tiene datos,Hartley Powell,"Hartley Powell, Keller Powell","Toni Ingram, a young woman reeling from her father's death, can't keep a job or even pay the rent. In desperation, she turns to burglary. What she stole, though, is something priceless that plunges her life into chaos and murder.",94,Valence Theory,tt0403648
154,4.9,No tiene datos,Hatsuki Tsuji,Matthew Drdek,"Underneath the sands of Egypt, Anubis, an ancient evil spirit, has awakened. It's up to Yugi, who defeated Anubis centuries ago, to use his skill and determination to rid the world of evil once again.",100,¡Yu-Gi-Oh!: La película,tt0403703
